publication_id,publication_title,publication_doi,validated_dataset_id,validated_dataset_name,is_mentioned,is_used,validation_reasoning
pub.1164083721,Food Insecurity in the Elective Enhanced Recovery After Surgery Colorectal Surgical Population: Prevalence and Implications for Surgical Outcomes,10.1177/00031348231198122,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),false,false,"The paper repeatedly refers to a ""Household Food Security Survey"" and the short‑form ""HFSS"" questionnaire, but the exact phrase ""Household Food Security Survey Module"" or any of its listed aliases (e.g., HFSSM) does not appear in the manuscript. Consequently there is no explicit mention, let alone evidence of using the USDA HFSSM dataset."
pub.1164128783,Household Food Insecurity and Cognition in Youth and Young Adults with Youth‐Onset Diabetes,10.1155/2023/6382663,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The paper explicitly states that the HFSSM instrument was used to measure household food insecurity for each participant. The resulting variable is then employed in the statistical analyses (e.g., regression models) linking food insecurity to cognitive outcomes, satisfying the criteria for genuine dataset usage."
pub.1164165405,Measuring Food Security among American Indian and Alaska Native Adults: Validity Evidence Supports the Use of the US Department of Agriculture Module,10.1016/j.jand.2023.02.017,9c8159cd-47f9-49f6-966e-1f996b977d63,Food Acquisition and Purchase Survey (FoodAPS),true,false,FoodAPS is referenced in a literature citation discussing other studies; the authors do not indicate that they accessed or analyzed FoodAPS data in their own work.
pub.1164165405,Measuring Food Security among American Indian and Alaska Native Adults: Validity Evidence Supports the Use of the US Department of Agriculture Module,10.1016/j.jand.2023.02.017,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),false,false,"The manuscript repeatedly refers to the ""Food Security Survey Module"" or ""10‑item USDA Adult FSSM,"" but never uses the exact alias ""Household Food Security Survey Module"" as listed."
pub.1164165615,Development and Validation of an Abbreviated Child and Adult Food Security Scale for Use in Clinical and Research Settings in the United States,10.1016/j.jand.2023.02.004,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,The manuscript explicitly names the HFSSM and describes its use as the reference instrument against which the new abbreviated scale (ACAFSS) is validated. This constitutes genuine dataset utilization.
pub.1164165748,How do Latina/o Parents Interpret and Respond to the US Household Food Security Survey Module? A Qualitative Cognitive Interviewing Study,10.1016/j.jand.2023.07.007,08eb979a-3db4-43ba-b12a-518254e2cba9,Current Population Survey Food Security Supplement (CPS-FSS),false,false,The paper discusses the Food Security Survey Module (FSSM) but never refers to the CPS Food Security Supplement by name or alias.
pub.1164165748,How do Latina/o Parents Interpret and Respond to the US Household Food Security Survey Module? A Qualitative Cognitive Interviewing Study,10.1016/j.jand.2023.07.007,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),false,false,"The manuscript repeatedly mentions the ""Food Security Survey Module (FSSM)""; however, the exact alias ""Household Food Security Survey Module (HFSSM)"" does not appear, so it is not counted as a mention."
pub.1164167423,A Mixed-Methods Approach to the Development of a Disaster Food Security Framework,10.1016/j.jand.2023.05.005,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,The paper explicitly refers to the USDA Household Food Security Survey Module (HFSSM) and states that variables from this instrument were included in the multiple correspondence analysis used to test the Disaster Food Security Framework. This demonstrates that the dataset was not only mentioned but actually employed in the quantitative analysis.
pub.1164167570,Developing New Scales of Personal Food Security,10.1016/j.jand.2023.04.001,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The paper explicitly names the Household Food Security Survey Module (HFSSM) and describes how its items are used to construct household food‑security scales and to compare with personal food‑security items, indicating genuine analysis of the dataset."
pub.1164235716,Low-Income Asian Americans: High Levels Of Food Insecurity And Low Participation In The CalFresh Nutrition Program,10.1377/hlthaff.2023.00116,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The study explicitly states that the CHIS questionnaire includes the six‑item HFSSM and that food‑security outcomes are derived from respondents' answers to these items. The results and regression analyses are based on this module, indicating genuine usage."
pub.1164271845,Campus Food Pantry Use May Improve Daily Frequency of Fruit and Vegetable Intake Among California University Students Experiencing Food Insecurity,10.1016/j.jand.2023.09.009,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),false,false,"The manuscript refers to a ""USDA 6‑item short food security module,"" which is a version of the HFSSM but does not contain the exact phrase ""Household Food Security Survey Module"" or any listed alias. Therefore it does not meet the strict mention criteria, and no analysis is reported using the HFSSM dataset."
pub.1164271925,An Examination of Food Insecurity within Connecticut’s Public University System,10.1080/10875549.2023.2259890,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),false,false,"The exact name 'Household Food Security Survey Module' or its alias 'HFSSM' does not appear anywhere in the provided manuscript text. Only a related instrument, the 'U.S. 10‑item Adult Food Security Survey Module (AFSSM)', is mentioned, which is a different dataset."
pub.1164307132,"Exploring the Association Between Indicators of Socioeconomic Instability, Survival Sex, and Methamphetamine Use Among Young Adult Black Gay, Bisexual, and Other Men Who Have Sex With Men: A Cross-Sectional Study",10.1097/jnc.0000000000000428,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),false,false,"The manuscript never cites the exact name “Household Food Security Survey Module” or any of its listed aliases. It only refers to a six‑item food‑security scale (Blumberg et al., 1999) without naming the HFSSM instrument, and no analysis is reported as being performed on a HFSSM dataset."
pub.1164356490,Exploring the Connection Between Food Insecurity and Sexual Victimization Among College Students,10.1080/15388220.2023.2261361,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),false,false,"The manuscript refers to a ""USDA ERS Food Security 6‑item Short Scale survey"" and a ""short form of the Household Food Security Scale"", but never cites the exact name or any alias of the HFSSM dataset. Therefore there is no explicit mention, let alone usage."
pub.1164514684,"Examination of an Online Cooking Education Program to Improve Shopping Skills, Attitudes toward Cooking, and Cooking Confidence among WIC Participants",10.3390/nu15194177,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The paper explicitly names the Household Food Security Survey Module and states that it was used to measure participants' food‑security status, which is a core variable in the analysis. This constitutes genuine utilization of the instrument in the methods and subsequent statistical testing."
pub.1164601861,"Gender, skin color, and household composition explain inequities in household food insecurity in Brazil",10.1371/journal.pgph.0002324,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,false,"The paper cites HFSSM only as the source for the Brazilian adaptation (EBIA). No analysis, modeling, or results are derived from the HFSSM data itself; the study uses Brazilian survey data (PNAD, POF). Hence it is mentioned but not genuinely used."
pub.1164613672,Food is medicine intervention shows promise for engaging patients attending a safety-net hospital in the Southeast United States,10.3389/fpubh.2023.1251912,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The authors explicitly state that they employed the Household Food Security Survey Module to assess food‑security status of participants and report quantitative results derived from that assessment, indicating genuine use of the instrument/dataset in their methodology and analysis."
pub.1164726171,Association of Food Insecurity Status with Resolution of Mental Health Conditions in Children and Adolescents,10.1097/dbp.0000000000001212,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,false,"The HFSSM is referenced as a gold‑standard instrument, but the authors state they used a single‑item proxy instead of the HFSSM. No analysis or results are derived from the HFSSM itself, so it is mentioned only."
pub.1164792311,"Food laborers as stewards of island biocultural diversity: reclaiming local knowledge, food sovereignty, and decolonization",10.3389/fsufs.2023.1093341,6a1f754f-bb09-42ff-a485-9c00e9ebe27d,NASS Census of Agriculture,true,true,"The manuscript explicitly cites the USDA NASS Census of Agriculture (referred to as ""USDA NASS"") to provide quantitative farm‑ownership and size statistics for Puerto Rico and Guam. These figures are derived from the dataset, satisfying the criteria for genuine usage."
pub.1164911427,"Associations between food insecurity and child and parental physical, nutritional, psychosocial and economic well‐being globally during the first 1000 days: A scoping review",10.1111/mcn.13574,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,false,The paper lists the USDA Household Food Security Survey Module as one of the measurement tools employed by the primary studies it reviews. It does not analyse data from this survey itself; the instrument is only described in the characteristics of the included studies.
pub.1165062648,Associations Between Food Security and Social Determinants of Health with Dietary Intakes – A Pilot Study,10.1080/19320248.2023.2266687,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,The authors explicitly state that they administered the HFSSM to participants and used the responses for analysis of food‑security status.
pub.1165143455,"Parenting students and indicators of financial stability, health, and academic success: Findings from a population-based sample of public urban university students",10.21203/rs.3.rs-3437944/v1,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,false,"The paper explicitly cites the Household Food Security Survey Module as the source of four survey items used to assess food security. However, the authors incorporated these items into their own cross‑sectional survey rather than analyzing an existing HFSSM dataset. Thus, the module is mentioned but not genuinely used as a dataset for analysis."
pub.1165215177,"Food security dynamics in the United States, 2001–2017",10.1111/ajae.12433,08eb979a-3db4-43ba-b12a-518254e2cba9,Current Population Survey Food Security Supplement (CPS-FSS),true,false,"CPS‑FSS is cited as the source of the official prevalence figures used to calibrate the authors' PFS measure, but the raw CPS‑FSS data are never analysed directly."
pub.1165215177,"Food security dynamics in the United States, 2001–2017",10.1111/ajae.12433,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The authors explicitly state that HFSSM data collected within PSID are used to calibrate and validate their new PFS metric, which constitutes direct analytical use of the dataset."
pub.1165329272,Effect of a Social Care Intervention on Health Care Experiences of Caregivers of Hospitalized Children,10.1001/jamapediatrics.2023.4596,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The paper explicitly states that participants’ food‑security status was measured using the Household Food Security Survey Module (HFSSM). This instrument was used to classify caregivers as food‑secure or food‑insecure, a variable that informed stratified randomization and subgroup analyses, satisfying the criteria for genuine dataset usage."
pub.1165363177,The FINDING-Food Intervention: A Mixed-Methods Feasibility Study Addressing Food Insecurity,10.3390/challe14040043,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),false,false,"The paper refers to the ""10‑item USDA Adult FSSM"" and the ""Hunger Vital Sign"" screener, but the exact phrase ""Household Food Security Survey Module"" or any listed alias (e.g., ""HFSSM"") does not appear. Without an explicit name match, the dataset is neither mentioned nor used according to the strict criteria."
pub.1165390428,Testing Race Differences in Risk of Gestational Diabetes Mellitus Associated with Household Food Insecurity (Using NHANES 2007–2018),10.1055/s-0043-1776351,9c8159cd-47f9-49f6-966e-1f996b977d63,Food Acquisition and Purchase Survey (FoodAPS),true,false,"The paper cites the FoodAPS study in the reference list (e.g., “Food Security and Food Purchase Quality Among Low‑Income Households: Findings From the National Household Food Acquisition and Purchase Survey (FoodAPS)”), but there is no description of the authors accessing, analyzing, or reporting results from this dataset. It is mentioned only as prior work."
pub.1165573889,Food insecurity and allergic diseases: A call to collective action,10.1016/j.jaci.2023.10.019,08eb979a-3db4-43ba-b12a-518254e2cba9,Current Population Survey Food Security Supplement (CPS-FSS),true,false,"The paper cites a study that employed the CPS‑FSS, but the review itself does not perform any analysis on this dataset. The mention is limited to a literature citation, not to a methods or results section of the current work."
pub.1165573889,Food insecurity and allergic diseases: A call to collective action,10.1016/j.jaci.2023.10.019,8b4643af-1ecf-4745-93ba-7de3b62f0537,Food Access Research Atlas (FARA),false,false,"The exact name or any listed alias of the Food Access Research Atlas does not appear in the manuscript text. Only generic USDA or NASS references are present, which are insufficient for a dataset mention."
pub.1165706556,Food insecurity among adult females with a history of breast cancer compared to adult females without cancer in the USA,10.1007/s11764-023-01481-3,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The paper explicitly names the Household Food Security Survey Module (as the 10‑item version) and describes using its items to classify respondents’ food‑security status, which is central to the analysis."
pub.1165905202,"Trends in Food Insecurity Among Households with Children Participating in WIC and SNAP in California, 2005–2017",10.1007/s10995-023-03829-8,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The paper explicitly cites the HFSSM (6‑item short form) as the instrument used to measure the outcome variable (food insecurity) and describes how households were classified based on its responses, indicating direct utilization in the analysis."
pub.1165945997,Community Investments and Diet-Related Outcomes: A Longitudinal Study of Residents of Two Urban Neighborhoods,10.1016/j.amepre.2023.11.005,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),false,false,"The exact phrase ""Household Food Security Survey Module"" does not appear in the manuscript; only a related 10‑item Adult Food Security Survey Module is cited, which does not match the specified alias."
pub.1166063765,"Food Insecurity, Memory, and Dementia Among US Adults Aged 50 Years and Older",10.1001/jamanetworkopen.2023.44186,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),false,false,"The paper refers to the ""US Department of Agriculture 6‑item Household Food Security Module"" and the ""Six‑Item USDA Food Security Module,"" but does not use the exact phrase ""Household Food Security Survey Module"" or the abbreviation HFSSM."
pub.1166094883,"Food Insecurity, Race and Ethnicity, and Cognitive Function Among United States Older Adults",10.1016/j.tjnut.2023.11.015,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The HFSSM is directly cited as the instrument used to assess food insecurity, and its scores are employed in the regression analyses linking food insecurity to cognition."
pub.1166100039,"The Role of Social Determinants of Health and Social Position in Mental Health: An Examination of the Moderating Effects of Race, Ethnicity, and Gender on Depression through the All of Us Dataset",10.1101/2023.11.16.23298593,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,false,"The paper explicitly names the HFSSM in a literature citation describing another study's methodology. However, the current analysis relies on the All of Us Social Determinants of Health survey for its food insecurity variable and does not state that HFSSM data were collected or analyzed in this study. Therefore, the dataset is mentioned but not genuinely used."
pub.1166148913,"Food Insecurity and Food Addiction in a Large, National Sample of Lower-Income Adults",10.1016/j.cdnut.2023.102036,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The paper explicitly states that the HFSSM was the instrument used to measure household food security for all participants, and the results (prevalence of food insecurity, logistic regression) are derived from these measurements."
pub.1166216328,Precision Agriculture (PA) techniques for smallholder farmers in the US: status and potential opportunities,10.2991/978-94-6463-282-8_19,6a1f754f-bb09-42ff-a485-9c00e9ebe27d,NASS Census of Agriculture,true,false,"The paper cites the Census of Agriculture to provide background statistics on U.S. farms. No methods, analysis, or results are based on the dataset itself; it is used only as a reference source, indicating a mention but not genuine utilization."
pub.1166292116,High Prevalence of Food Insecurity and Related Disparities Among US College and University Students From 2015–2019,10.1016/j.jneb.2023.10.013,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),false,false,No validation found in LLM response
pub.1166355998,Income and food insecurity among SNAP recipients: a consideration of the SNAP benefit formula,10.1093/erae/jbad039,9c8159cd-47f9-49f6-966e-1f996b977d63,Food Acquisition and Purchase Survey (FoodAPS),false,false,FoodAPS does not appear anywhere in the manuscript. The only data source described is SIPP.
pub.1166355998,Income and food insecurity among SNAP recipients: a consideration of the SNAP benefit formula,10.1093/erae/jbad039,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,false,"The HFSSM is referenced as the standard instrument, but the authors rely on a six‑item scale derived from SIPP and do not analyse the HFSSM dataset itself."
pub.1166528802,"Time-Trends in Food Insecurity Among US-Born and Foreign-Born Hispanic Adults by Language Use: An Analysis of National Health and Nutrition Examination Survey Data, 1999-2018",10.1016/j.jand.2023.11.019,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The paper explicitly names the HFSSM and describes it as part of the NHANES questionnaire that was used to measure household food security. The module’s items are later collapsed into a dichotomous variable for analysis, indicating the data were actively employed in the study’s methods and results."
pub.1166624456,Medicaid generosity and food hardship among children,10.1002/pam.22557,08eb979a-3db4-43ba-b12a-518254e2cba9,Current Population Survey Food Security Supplement (CPS-FSS),true,true,The CPS‑FSS is explicitly identified as the source of the food‑security variables that are analyzed throughout the paper.
pub.1166654453,A Systematic Review of Interventions for Obesity Among Adults With Food Insecurity,10.1097/jcn.0000000000001028,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,false,"The exact phrase “Household Food Security Survey Module” appears (as part of “US Household Food Security Survey Module”), satisfying the mention criterion. However, the systematic review only cites the instrument as an eligibility criterion; it does not conduct any analysis on data from this survey itself, so it is not genuinely used in the study."
pub.1166678729,"Material Hardship, Labor Market Characteristics and Substantiated Child Maltreatment: A Bayesian Spatiotemporal Analysis",10.1016/j.childyouth.2023.107371,8b4643af-1ecf-4745-93ba-7de3b62f0537,Food Access Research Atlas (FARA),true,true,"The authors explicitly state that the food‑insecurity variable used in the analysis was obtained from the Food Access Research Atlas, indicating direct utilization of this dataset in the modeling of child‑maltreatment risk."
pub.1166767548,"Food Insecurity, Neighborhood Disadvantage, and Hospital Readmission in Health System Adults",10.1097/nur.0000000000000794,8b4643af-1ecf-4745-93ba-7de3b62f0537,Food Access Research Atlas (FARA),true,true,"The Food Access Research Atlas is explicitly named as a data source and its variables (low‑food‑access area) are described and incorporated into the statistical models, demonstrating direct use in the study’s methodology and analysis."
pub.1166827530,Understanding food insecurity risk in the United States: A longitudinal analysis,10.1016/j.ssmph.2023.101569,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The authors explicitly state that they used responses to the HFSSM (the 18‑item module) to define the outcome variable, which is central to the analysis."
pub.1166828079,"Exploring Sociodemographic and Chronic Disease Factors Associated With Chronic, Seasonal, Intramonthly, and Intermittent Presentations of Food Security Instability",10.1016/j.jand.2023.12.002,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The paper explicitly names the HFSSM and discusses its limitations as the primary food‑security instrument, indicating that the authors relied on this instrument in their study design and analysis."
pub.1166849382,Self-Reported Food Security in Adolescents with Type 1 Diabetes: Association with Hemoglobin A1c and Mental Health Symptoms Independent of Household Food Security,10.1016/j.tjnut.2023.12.006,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The authors explicitly state that they used the 18‑item HFSSM to collect household food‑security data and then performed regression analyses on the resulting scores, satisfying the criteria for genuine dataset usage."
pub.1167022869,Food Insecurity in Urban American Indian and Alaska Native Populations During the COVID-19 Pandemic,10.21203/rs.3.rs-3711655/v1,08eb979a-3db4-43ba-b12a-518254e2cba9,Current Population Survey Food Security Supplement (CPS-FSS),false,false,The CPS‑FSS is not cited anywhere in the text.
pub.1167095246,An Increase in Food Insecurity Correlated with an Increase in Plasma Triglycerides among Latinx Children,10.1016/j.tjnut.2023.12.024,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,The paper explicitly states that the USDA Household Food Security Survey Module (HFSSM) was administered to parents and the resulting data were analyzed to assess household food insecurity and its association with cardiometabolic markers. This demonstrates genuine utilization of the dataset.
pub.1167117169,Social Support and Associated Factors Among Men and Women in Pre-COVID Substance Use Treatment,10.1007/s10597-023-01218-7,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The paper explicitly states that the authors measured food insecurity by using items from the Household Food Security Survey Module, indicating the dataset was employed to collect primary data for analysis."
pub.1167137797,Food Insecurity in College Students,10.1097/tin.0000000000000336,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),false,false,"The paper refers to a USDA food‑security questionnaire but does not cite the exact name or any listed alias of the HFSSM (e.g., 'Household Food Security Survey Module'). Therefore, it does not meet the strict criteria for a mention. Because the dataset name/alias is absent, we cannot confirm genuine usage per the defined rules."
pub.1167139769,Racial and Ethnic Disparities in Food Insufficiency in Families with Children During the COVID-19 Pandemic: the Role of Risk and Protective Factors,10.1007/s40615-023-01881-2,08eb979a-3db4-43ba-b12a-518254e2cba9,Current Population Survey Food Security Supplement (CPS-FSS),true,false,"CPS‑FSS is mentioned as part of the CPS description, but the study does not analyze CPS‑FSS data; all analyses are performed on Household Pulse Survey data."
pub.1167197264,VISION LOSS AND FOOD INSECURITY IN THE NATIONAL HEALTH AND AGING TRENDS STUDY,10.1093/geroni/igad104.0352,8b4643af-1ecf-4745-93ba-7de3b62f0537,Food Access Research Atlas (FARA),false,false,"The provided excerpt contains only the article title, author list, and a unique identifier. The exact name or any alias of the Food Access Research Atlas does not appear in this text, nor is there any description of its use in methods or results."
pub.1167215700,Food Insecurity Predicts Magnitude of Early BMI Change in a Pediatric Weight Management Intervention,10.1097/dbp.0000000000001242,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The paper explicitly states that the HFSSM Short Form was administered to participants to measure household food insecurity, and the resulting scores are used in statistical analyses (e.g., regression predicting %BMIp95 change). This demonstrates direct utilization of the dataset in the methods and results sections."
pub.1167282998,"Non-bank credit and food hardship: The association between payday loans, pawn loans, rent-to-own contracts and food hardship in households with children",10.1016/j.childyouth.2023.107418,08eb979a-3db4-43ba-b12a-518254e2cba9,Current Population Survey Food Security Supplement (CPS-FSS),true,true,"The author explicitly states that the CPS‑FSS is linked with another supplement to construct the analytic sample, indicating that the CPS‑FSS is directly used for measurement of food‑security outcomes."
pub.1167315150,Household Food Insecurity and Maternal-Toddler Fruit and Vegetable Dietary Concordance,10.1016/j.jneb.2023.10.018,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),false,false,"The paper refers to a ""US Department of Agriculture Food Security Module"" and a ""USDA Core Food Security Module"", but does not use the exact phrase ""Household Food Security Survey Module"" or any of its listed aliases. Without an exact name match, the dataset cannot be confirmed as mentioned or used."
pub.1167387591,"Longitudinal Associations of Diet, Food Insecurity, and Supplemental Nutrition Assistance Program Use with Global Cognitive Performance in Middle-Aged and Older Adults",10.1016/j.tjnut.2023.12.042,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The authors used the HFSSM instrument to measure food insecurity for each participant, which is a direct application of the dataset in their analysis."
pub.1167510317,"Food Insecurity, Neighborhood Food Environment, and Health Disparities: State of the Science, Research Gaps and Opportunities",10.1016/j.ajcnut.2023.12.019,8b4643af-1ecf-4745-93ba-7de3b62f0537,Food Access Research Atlas (FARA),true,false,The atlas is referenced as a resource that researchers can use; the workshop summary does not conduct any analysis using the FARA data.
pub.1167510317,"Food Insecurity, Neighborhood Food Environment, and Health Disparities: State of the Science, Research Gaps and Opportunities",10.1016/j.ajcnut.2023.12.019,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,false,The module is described as the instrument used in national surveys; the manuscript itself does not analyze data collected with the HFSSM.
pub.1167582317,Trends and disparities in prevalence of cardiometabolic diseases by food security status in the United States,10.1186/s12937-023-00910-4,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The paper explicitly names the Household Food Security Survey Module and states that it was used to define participants' food‑security status, which is central to the analysis of cardiometabolic disease prevalence."
pub.1167656766,Ultra-processed foods consumption among a USA representative sample of middle-older adults: a cross-sectional analysis,10.1017/s0007114523003033,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),false,false,"The paper refers to the “Six‑Item Short Form of the Food Security Survey Module” but does not use the exact phrase “Household Food Security Survey Module” or its alias, so it does not meet the strict mention criterion."
pub.1167672677,Food Insecurity Among Aging SNAP Participants and Eligible Nonparticipants in Two Predominantly Low-Income Black Neighborhoods: Implications for SNAP Enrollment and Outreach for Older Adults,10.1016/j.jand.2023.12.011,8b4643af-1ecf-4745-93ba-7de3b62f0537,Food Access Research Atlas (FARA),false,false,"No occurrence of the name ""Food Access Research Atlas"" or any of its aliases appears in the manuscript."
pub.1167672677,Food Insecurity Among Aging SNAP Participants and Eligible Nonparticipants in Two Predominantly Low-Income Black Neighborhoods: Implications for SNAP Enrollment and Outreach for Older Adults,10.1016/j.jand.2023.12.011,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The study directly employs the HFSSM instrument to assess food‑security outcomes; it is central to the measurement, analysis, and results sections."
pub.1167776872,Food Insecurity within a Public University and the Role of Food Assistance Programs Amid the Global Pandemic,10.3390/socsci13010038,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,false,"The exact phrase ""Household Food Security Survey Module"" appears in the reference list, but the paper does not employ this dataset for analysis; it uses the Adult Food Security Survey Module (AFSSM) that the authors administered themselves."
pub.1167853555,Regional Variability in the Prevalence of Food Insecurity and Diet Quality among United States Children,10.3390/nu16020224,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The paper explicitly states that the 18‑item Household Food Security Survey Module was used to measure food‑security status, and the resulting variables are incorporated into the statistical models and results, indicating genuine utilization."
pub.1168162111,Association between food insecurity and metabolic dysfunction-associated steatotic liver disease/significant fibrosis measured by fibroscan,10.1007/s00394-024-03327-9,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The paper explicitly states that the Household Food Security Survey Module was employed to assess food security status of participants, and the resulting categories are used throughout the analysis and results, satisfying the criteria for genuine usage."
pub.1168445558,Home and wild food procurement were associated with improved food security during the COVID-19 pandemic in two rural US states,10.1038/s41598-024-52320-z,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The authors rely on the USDA Household Food Security Survey Module (the HFSSM) to assess food‑security status for respondents across three time periods. The module is directly employed in the measurement, analysis, and reporting of results, indicating genuine usage."
pub.1168500470,Food insecurity and health-related quality of life among a nationally representative sample of older adults: cross-sectional analysis,10.1186/s12877-024-04716-9,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),true,true,"The paper explicitly states that the HFSSM was used to measure household food security for each participant, and the resulting categories are employed in the statistical analyses and results."
pub.1168502433,Household food insecurity and physical activity behaviour in Ecuadorian children and adolescents: findings from the Ecuador 2018 National Health and Nutrition Survey (ENSANUT-2018),10.1017/s1368980024000351,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),false,false,"The manuscript never cites the exact name or any alias of the HFSSM (e.g., 'Household Food Security Survey Module', 'HFSSM'). It instead describes food insecurity measurement using the Food Insecurity Experience Scale (FIES) developed by the UN FAO. Therefore there is no explicit mention, let alone use, of the HFSSM."
pub.1168563583,Promoting Food Justice and the Right to Adequate Food in Social Work Education,10.1007/s41134-023-00286-9,361359a1-bef3-4379-b1ad-b93032f8fc11,Household Food Security Survey Module (HFSSM),false,false,"The paper does not contain the exact name or any alias of the HFSSM dataset. Only generic references to USDA and food insecurity are present, which do not constitute a mention of the specific dataset."
pub.1168658937,"Food insecurity, fruit and vegetable consumption, and use of the Supplemental Nutrition Assistance Program (SNAP) in Appalachian Ohio",10.1371/journal.pone.0295171,8b4643af-1ecf-4745-93ba-7de3b62f0537,Food Access Research Atlas (FARA),false,false,The manuscript never mentions the Food Access Research Atlas or any of its aliases.
pub.1168658937,"Food insecurity, fruit and vegetable consumption, and use of the Supplemental Nutrition Assistance Program (SNAP) in Appalachian Ohio",10.1371/journal.pone.0295171,9c8159cd-47f9-49f6-966e-1f996b977d63,Food Acquisition and Purchase Survey (FoodAPS),false,false,The paper does not contain the term FoodAPS or any of its aliases.
