publication_id,publication_title,publication_doi,validated_dataset_id,validated_dataset_name,confidence_score_mention,confidence_score_use,validation_reasoning
pub.1167672677,"Food Insecurity Among Aging SNAP Participants and Eligible Nonparticipants in Two Predominantly Low-Income Black Neighborhoods: Implications for SNAP Enrollment and Outreach for Older Adults",10.1016/j.jand.2023.12.011,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,9,""
pub.1167776872,"Food Insecurity within a Public University and the Role of Food Assistance Programs Amid the Global Pandemic",10.3390/socsci13010038,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1167853555,"Regional Variability in the Prevalence of Food Insecurity and Diet Quality among United States Children",10.3390/nu16020224,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1167853555,"Regional Variability in the Prevalence of Food Insecurity and Diet Quality among United States Children",10.3390/nu16020224,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",10,10,""
pub.1168162111,"Association between food insecurity and metabolic dysfunction-associated steatotic liver disease/significant fibrosis measured by fibroscan",10.1007/s00394-024-03327-9,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1168162111,"Association between food insecurity and metabolic dysfunction-associated steatotic liver disease/significant fibrosis measured by fibroscan",10.1007/s00394-024-03327-9,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",10,10,""
pub.1168445558,"Home and wild food procurement were associated with improved food security during the COVID-19 pandemic in two rural US states",10.1038/s41598-024-52320-z,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,9,""
pub.1168489589,"Properties of the Household Food Security Survey Module Scale in Young Adults with Diabetes",10.1016/j.tjnut.2024.01.028,68751d343a311b28982701d0,"Current Population Survey Food Security Supplement (CPS-FSS)",8,0,""
pub.1168489589,"Properties of the Household Food Security Survey Module Scale in Young Adults with Diabetes",10.1016/j.tjnut.2024.01.028,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1168489589,"Properties of the Household Food Security Survey Module Scale in Young Adults with Diabetes",10.1016/j.tjnut.2024.01.028,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",8,0,""
pub.1168500470,"Food insecurity and health-related quality of life among a nationally representative sample of older adults: cross-sectional analysis",10.1186/s12877-024-04716-9,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1168500470,"Food insecurity and health-related quality of life among a nationally representative sample of older adults: cross-sectional analysis",10.1186/s12877-024-04716-9,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",10,10,""
pub.1168502433,"Household food insecurity and physical activity behaviour in Ecuadorian children and adolescents: findings from the Ecuador 2018 National Health and Nutrition Survey (ENSANUT-2018)",10.1017/s1368980024000351,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",8,1,""
pub.1168658937,"Food insecurity, fruit and vegetable consumption, and use of the Supplemental Nutrition Assistance Program (SNAP) in Appalachian Ohio",10.1371/journal.pone.0295171,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,9,""
pub.1168814714,"Associations between food insecurity and diabetes risk factors in US adolescents in the National Health and Nutrition Examination Survey (NHANES) 2007–2016",10.1017/s1368980024000284,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,8,""
pub.1168814714,"Associations between food insecurity and diabetes risk factors in US adolescents in the National Health and Nutrition Examination Survey (NHANES) 2007–2016",10.1017/s1368980024000284,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",10,10,""
pub.1168917553,"Food Insecurity Among Graduate Students and Postdoctoral Trainees",10.1001/jamanetworkopen.2023.56894,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1168917553,"Food Insecurity Among Graduate Students and Postdoctoral Trainees",10.1001/jamanetworkopen.2023.56894,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",8,0,""
pub.1168965162,"Lower Perceived Neighborhood Collective Efficacy Indirectly Influences the Association Between Perceived Maternal Exposure to Community Violence and Household Food Insecurity",10.1097/fch.0000000000000399,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1169144266,"Complementing the United States Household Food Security Survey Module with Items Reflecting Social Unacceptability",10.1016/j.tjnut.2024.02.023,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1169154991,"Household food insecurity is associated with greater autonomic dysfunction testing score in Latinos with type 2 diabetes",10.1371/journal.pone.0297681,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,9,""
pub.1169186690,"Maternal periconception food insecurity and postpartum parenting stress and bonding outcomes",10.3389/fnut.2024.1275380,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,9,""
pub.1169186690,"Maternal periconception food insecurity and postpartum parenting stress and bonding outcomes",10.3389/fnut.2024.1275380,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",8,0,""
pub.1169263560,"Adapting the USDA Food Security Survey Module for use with college students: Can we improve model fit?",10.1002/aepp.13425,68751d343a311b28982701d0,"Current Population Survey Food Security Supplement (CPS-FSS)",9,0,""
pub.1169263560,"Adapting the USDA Food Security Survey Module for use with college students: Can we improve model fit?",10.1002/aepp.13425,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,0,""
pub.1169264520,"Beyond Economic Barriers: Conceptualizing Food Insecurity among Resettled Refugees Living in the United States",10.1080/15562948.2024.2321526,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,0,""
pub.1169287118,"Trends in Recurring and Chronic Food Insecurity Among US Families With Older Adults",10.1001/jamahealthforum.2023.5463,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,9,""
pub.1169299663,"Birth outcomes in relation to neighborhood food access and individual food insecurity during pregnancy in the Environmental Influences on Child Health Outcomes (ECHO)-wide cohort study",10.1016/j.ajcnut.2024.02.022,68751d343a311b28982701cf,"Food Access Research Atlas (FARA)",10,10,""
pub.1169451287,"Systematic investigation of inadequate food access at a large southeastern land grant university",10.1371/journal.pone.0298041,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1169453828,"Impact of food security on coping strategies: a comparison of high school and college perceptions",10.1080/07448481.2024.2317179,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1169489442,"Associations Between Daily Food Insecurity and Parent and Child Well-Being",10.1037/dev0001667,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",8,2,""
pub.1169528663,"Parenting Students and Indicators of Financial Stability, Health, and Academic Success: Findings from a Population-Based Sample of Public Urban University Students",10.1007/s11524-024-00832-4,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,9,""
pub.1169539981,"Social Connectedness as a Determinant of Health in African-American Low-Income Families with Young Children: A Cross-Sectional Cohort Study",10.1097/dbp.0000000000001260,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,2,""
pub.1169610649,"Food insecurity, poor diet, and metabolic measures: The roles of stress and cortisol",10.1016/j.appet.2024.107294,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1169610649,"Food insecurity, poor diet, and metabolic measures: The roles of stress and cortisol",10.1016/j.appet.2024.107294,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",8,1,""
pub.1169816778,"Food Security and Diet Quality Improvements among At-Risk, Low-Income, Older Adults following a Free Meal Pilot Program",10.3390/ijerph21030344,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",9,1,""
pub.1169898660,"Social determinants of rural food security: Findings from Michigan's Upper Peninsula",10.1016/j.jrurstud.2024.103256,68751d343a311b28982701cc,"Food Acquisition and Purchase Survey (FoodAPS)",9,1,""
pub.1169898660,"Social determinants of rural food security: Findings from Michigan's Upper Peninsula",10.1016/j.jrurstud.2024.103256,68751d343a311b28982701cb,"NASS Census of Agriculture",9,9,""
pub.1169898660,"Social determinants of rural food security: Findings from Michigan's Upper Peninsula",10.1016/j.jrurstud.2024.103256,68751d353a311b28982701d3,"Rural-Urban Continuum Codes (RUCC)",9,9,""
pub.1169943836,"Understanding Food Insecurity as a Determinant of Health in Pregnancy Within the United States: An Integrative Review",10.1089/heq.2023.0116,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",8,1,""
pub.1169943836,"Understanding Food Insecurity as a Determinant of Health in Pregnancy Within the United States: An Integrative Review",10.1089/heq.2023.0116,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",9,1,""
pub.1169992670,"“I’m Doing the Best that I Can”: Mothers Lived Experience with Food Insecurity, Coping Strategies, and Mental Health Implications",10.1016/j.cdnut.2024.102136,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1169992670,"“I’m Doing the Best that I Can”: Mothers Lived Experience with Food Insecurity, Coping Strategies, and Mental Health Implications",10.1016/j.cdnut.2024.102136,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",8,0,""
pub.1169994079,"Food Insecurity Prevalence and Risk Factors at a Large Academic Medical Center in Michigan",10.1001/jamanetworkopen.2024.3723,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",8,1,""
pub.1170037194,"Racial discrimination is associated with food insecurity, stress, and worse physical health among college students",10.1186/s12889-024-18240-3,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,9,""
pub.1170042926,"Panel Conditioning Biases in the Current Population Survey’s Food Security Supplement",10.1093/poq/nfae001,68751d343a311b28982701d0,"Current Population Survey Food Security Supplement (CPS-FSS)",10,10,""
pub.1170076131,"Public assistance, living environments, and food insecurity: A comparative community case study",10.5304/jafscd.2024.132.013,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1170076131,"Public assistance, living environments, and food insecurity: A comparative community case study",10.5304/jafscd.2024.132.013,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",8,0,""
pub.1170151939,"Food insecurity in urban American Indian and Alaska Native populations during the COVID-19 pandemic",10.1186/s12889-024-18390-4,68751d343a311b28982701d0,"Current Population Survey Food Security Supplement (CPS-FSS)",7,0,""
pub.1170151939,"Food insecurity in urban American Indian and Alaska Native populations during the COVID-19 pandemic",10.1186/s12889-024-18390-4,68ea7da0b68f81f17e35ef39,"National Health Interview Survey (NHIS)",7,0,""
pub.1170198460,"Food Insecurity and Changes in Diet Quality and Body Mass Index z-Scores Among Elementary School Students",10.1089/chi.2023.0185,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1170199136,"Food insecurity, inflammation, and immune function among older US adults: Findings from the health and Retirement study",10.1016/j.bbi.2024.03.034,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1170199136,"Food insecurity, inflammation, and immune function among older US adults: Findings from the health and Retirement study",10.1016/j.bbi.2024.03.034,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",8,0,""
pub.1170211911,"A Systematic Review of Interventions That Address Food Insecurity for Persons With Prediabetes or Diabetes Using the RE-AIM Framework",10.1177/26350106241232649,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",7,1,""
pub.1170246994,"Associations of Increased WIC Benefits for Fruits and Vegetables With Food Security and Satisfaction by Race and Ethnicity",10.5888/pcd21.230288,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,9,""
pub.1170246994,"Associations of Increased WIC Benefits for Fruits and Vegetables With Food Security and Satisfaction by Race and Ethnicity",10.5888/pcd21.230288,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",8,1,""
pub.1170271481,"Relationship between Food Security, Nutrition Security, and Diabetes: The Role of Supplemental Nutrition Assistance Program Participation",10.1016/j.cdnut.2024.102153,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,9,""
pub.1170271481,"Relationship between Food Security, Nutrition Security, and Diabetes: The Role of Supplemental Nutrition Assistance Program Participation",10.1016/j.cdnut.2024.102153,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",8,1,""
pub.1170403152,"Bidirectional Relationship Between Sickle Cell Disease and Food Insecurity: Scoping Review",10.1089/heq.2023.0147,68751d343a311b28982701cf,"Food Access Research Atlas (FARA)",9,0,""
pub.1170403152,"Bidirectional Relationship Between Sickle Cell Disease and Food Insecurity: Scoping Review",10.1089/heq.2023.0147,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,0,""
pub.1170403152,"Bidirectional Relationship Between Sickle Cell Disease and Food Insecurity: Scoping Review",10.1089/heq.2023.0147,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",8,0,""
pub.1170404919,"Household food insecurity and associations with hemoglobin A1c and acute diabetes-related complications in youth and young adults with type 1 diabetes: The SEARCH for Diabetes in Youth study",10.1016/j.diabres.2024.111608,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1170461821,"Persistent Food Insecurity and Material Hardships: A Latent Class Analysis of Experiences among Venezuelan Refugees and Migrants in Urban Colombia",10.3390/nu16071060,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",7,8,""
pub.1170461821,"Persistent Food Insecurity and Material Hardships: A Latent Class Analysis of Experiences among Venezuelan Refugees and Migrants in Urban Colombia",10.3390/nu16071060,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",6,1,""
pub.1170541243,"Food Insecurity and Ideal Cardiovascular Health Risk Factors Among US Adolescents",10.1161/jaha.123.033323,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1170541243,"Food Insecurity and Ideal Cardiovascular Health Risk Factors Among US Adolescents",10.1161/jaha.123.033323,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",10,10,""
pub.1170561644,"Associations Between Food Insecurity and Diet Quality Among Graduate Students and Postdoctoral Trainees in the Health Sciences at a Private University in Boston: A Cross-Sectional Study",10.1016/j.cdnut.2024.102157,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,9,""
pub.1170575893,"Prevalence of Low or Very Low Food Security in Undergraduate Nursing Students",10.1097/01.nep.0000000000001257,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,9,""
pub.1170643622,"Perception of uncontrollable mortality risk is associated with food insecurity and reduced economic effort among resource‐insecure college students during COVID‐19",10.1002/ajhb.24081,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1170750889,"59 Prevalence, Risk Factors, and Outcomes Associated with Food Insecurity in a Burn Clinic",10.1093/jbcr/irae036.051,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1170825008,"A Cross-Sectional Study of Grocery Shopping Factors of Importance among Food-Insecure African Americans",10.3390/nu16081188,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,9,""
pub.1170963330,"The Mental Cost of Food Insecurity among LGBTQ+Americans",10.1007/s11113-024-09881-8,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,1,""
pub.1170963330,"The Mental Cost of Food Insecurity among LGBTQ+Americans",10.1007/s11113-024-09881-8,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",7,1,""
pub.1171076758,"Food insecurity in children with heart disease",10.1097/mop.0000000000001348,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,1,""
pub.1171076758,"Food insecurity in children with heart disease",10.1097/mop.0000000000001348,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",9,1,""
pub.1171097942,"Revealing Campus Food Insecurity at Urban, Private, Liberal Arts Universities",10.1080/19320248.2024.2342832,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,1,""
pub.1171145204,"Improving Maternal Health and Birth Outcomes Through FreshRx: A Food-Is-Medicine Intervention",10.1177/08901171241249278,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1171231801,"Vision impairment and food insecurity in the national health and aging trends study",10.3389/fepid.2024.1353083,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",8,1,""
pub.1171231801,"Vision impairment and food insecurity in the national health and aging trends study",10.3389/fepid.2024.1353083,68ea7da0b68f81f17e35ef39,"National Health Interview Survey (NHIS)",8,1,""
pub.1171283987,"Food Is Medicine for Human Immunodeficiency Virus: Improved Health and Hospitalizations in the Changing Health Through Food Support (CHEFS-HIV) Pragmatic Randomized Trial",10.1093/infdis/jiae195,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,9,""
pub.1171283987,"Food Is Medicine for Human Immunodeficiency Virus: Improved Health and Hospitalizations in the Changing Health Through Food Support (CHEFS-HIV) Pragmatic Randomized Trial",10.1093/infdis/jiae195,68ea7da0b68f81f17e35ef39,"National Health Interview Survey (NHIS)",7,2,""
pub.1171294993,"Prevalence of and Contributors to Food Insecurity among College Athletes: A Scoping Review",10.3390/nu16091346,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,1,""
pub.1171316005,"Food security status and cardiometabolic health by sex/gender and race/ethnicity among adults in the United States",10.1186/s12889-024-18655-y,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1171316005,"Food security status and cardiometabolic health by sex/gender and race/ethnicity among adults in the United States",10.1186/s12889-024-18655-y,68ea7da0b68f81f17e35ef39,"National Health Interview Survey (NHIS)",10,10,""
pub.1171316758,"Diverse Parents’ Perception of the Impact of COVID-19 on Their Families’ Experience of Food Security",10.1080/19320248.2024.2348560,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,8,""
pub.1171415268,"Social Determinants of Health and College Food Insecurity",10.3390/nu16091391,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,9,""
pub.1171512041,"Heterogeneous effects of Medicaid expansion on food security measures",10.1111/ajae.12471,68751d343a311b28982701d0,"Current Population Survey Food Security Supplement (CPS-FSS)",10,10,""
pub.1171512041,"Heterogeneous effects of Medicaid expansion on food security measures",10.1111/ajae.12471,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",8,0,""
pub.1171515613,"Food Insecurity, Cardioprotective Diets, and Mortality Among US Adults",10.1101/2024.05.07.24307023,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1171515613,"Food Insecurity, Cardioprotective Diets, and Mortality Among US Adults",10.1101/2024.05.07.24307023,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",10,10,""
pub.1171584391,"Food (in)security in relation to nutrition (in)security in a national cross-sectional sample of Supplemental Nutrition Assistance Program participants: considerations of an emerging construct",10.1016/j.ajcnut.2024.03.020,68751d343a311b28982701d0,"Current Population Survey Food Security Supplement (CPS-FSS)",8,0,""
pub.1171584391,"Food (in)security in relation to nutrition (in)security in a national cross-sectional sample of Supplemental Nutrition Assistance Program participants: considerations of an emerging construct",10.1016/j.ajcnut.2024.03.020,68751d343a311b28982701cc,"Food Acquisition and Purchase Survey (FoodAPS)",8,0,""
pub.1171584391,"Food (in)security in relation to nutrition (in)security in a national cross-sectional sample of Supplemental Nutrition Assistance Program participants: considerations of an emerging construct",10.1016/j.ajcnut.2024.03.020,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,9,""
pub.1171584391,"Food (in)security in relation to nutrition (in)security in a national cross-sectional sample of Supplemental Nutrition Assistance Program participants: considerations of an emerging construct",10.1016/j.ajcnut.2024.03.020,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",8,0,""
pub.1171671873,"The Effect of Food Environment on Pregnancy Outcomes [ID 2683379]",10.1097/01.aog.0001013444.40305.a0,68751d343a311b28982701cf,"Food Access Research Atlas (FARA)",10,10,""
pub.1171707895,"Can the American Community Survey provide new insight into household food security? An illustration of cross‐survey multiple imputation",10.1002/aepp.13441,68751d343a311b28982701d0,"Current Population Survey Food Security Supplement (CPS-FSS)",10,10,""
pub.1171711382,"Food Insecurity and Family Dynamics",10.1097/fch.0000000000000401,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",8,1,""
pub.1171716388,"Associations between the social environment and early childhood developmental outcomes of Puerto Rican children with prenatal Zika virus exposure: a cross-sectional study",10.1186/s12887-024-04806-y,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,9,""
pub.1171773199,"Food Insecurity Is Associated with a Higher Risk of Mortality among Colorectal Cancer Survivors",10.3390/gidisord6020031,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1171773199,"Food Insecurity Is Associated with a Higher Risk of Mortality among Colorectal Cancer Survivors",10.3390/gidisord6020031,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",10,10,""
pub.1171779154,"Associated SDOH needs of patients without health insurance and experiencing food insecurity",10.1007/s44155-024-00084-2,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,9,""
pub.1171830752,"Reconsidering Household Food Insecurity: Assessing the Impact of Neighborhood and Household Characteristics",10.1080/19320248.2024.2355938,68751d343a311b28982701cf,"Food Access Research Atlas (FARA)",6,1,""
pub.1171830752,"Reconsidering Household Food Insecurity: Assessing the Impact of Neighborhood and Household Characteristics",10.1080/19320248.2024.2355938,68751d343a311b28982701cc,"Food Acquisition and Purchase Survey (FoodAPS)",6,1,""
pub.1172072826,"Food and Nutrition Insecurity: Experiences That Differ for Some and Independently Predict Diet-Related Disease, Los Angeles County, 2022",10.1016/j.tjnut.2024.05.020,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1172072826,"Food and Nutrition Insecurity: Experiences That Differ for Some and Independently Predict Diet-Related Disease, Los Angeles County, 2022",10.1016/j.tjnut.2024.05.020,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",8,1,""
pub.1172116666,"The Association Between Food Insecurity and Intimate Partner Violence Among U.S. Army Soldiers",10.1177/08862605241253024,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,1,""
pub.1172271450,"Screening for Food and Nutrition Insecurity in the Healthcare Setting: A Cross-Sectional Survey of Non-Medicaid Insured Adults in an Integrated Healthcare Delivery System",10.1177/21501319241258948,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,1,""
pub.1172370731,"The Association Between Food Security and Mammography Screening: Cross-Sectional Survey Results From the National Health Interview Survey",10.1016/j.jacr.2024.05.005,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1172370731,"The Association Between Food Security and Mammography Screening: Cross-Sectional Survey Results From the National Health Interview Survey",10.1016/j.jacr.2024.05.005,68ea7da0b68f81f17e35ef39,"National Health Interview Survey (NHIS)",10,10,""
pub.1172373424,"Food Security: An Unmet Need in Outpatient Burn Care",10.1093/jbcr/irae100,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1172685556,"Engagement in a pilot produce prescription program in rural and urban counties in the Southeast United States",10.3389/fpubh.2024.1390737,68751d343a311b28982701d0,"Current Population Survey Food Security Supplement (CPS-FSS)",9,1,""
pub.1172685556,"Engagement in a pilot produce prescription program in rural and urban counties in the Southeast United States",10.3389/fpubh.2024.1390737,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,9,""
pub.1172685556,"Engagement in a pilot produce prescription program in rural and urban counties in the Southeast United States",10.3389/fpubh.2024.1390737,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",8,1,""
pub.1173044621,"A Scoping Review and Assessment of the Area-Level Composite Measures That Estimate Social Determinants of Health Across the United States",10.1177/00333549241252582,68ea7742b68f81f17e35eb18,"Environmental Quality Index (EQI)",9,1,""
pub.1173265232,"Prolonged Early Food Insecurity and Child Feeding Practices among a Low-Income Hispanic Population: Role of Parenting Stress",10.1016/j.acap.2024.06.013,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1173288003,"Health Disparities in the Gulf South: Unpacking the Relationship Between Food Insecurity, Stress, and Intimate Partner Violence in New Orleans",10.1016/j.cdnut.2024.102398,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1173288003,"Health Disparities in the Gulf South: Unpacking the Relationship Between Food Insecurity, Stress, and Intimate Partner Violence in New Orleans",10.1016/j.cdnut.2024.102398,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",10,10,""
pub.1173392453,"A Comparison of Food Insecurity Prevalence among Students Attending Minority Serving Versus Predominantly White Institutions in Pre, Earlier, and Later Phases of the COVID-19 Pandemic",10.1016/j.tjnut.2024.06.009,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,9,""
pub.1173510107,"Complex intertwined association between breastfeeding practices and household food insecurity: Systematic review and meta‐analysis",10.1111/mcn.13696,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",6,1,""
pub.1173556241,"Examining ADHD and Cognitive Disengagement Syndrome Symptoms in Relation to Food Insecurity in Early Adolescents",10.1007/s10802-024-01226-5,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",8,1,""
pub.1173563168,"Urban–Rural Disparities in Food Insecurity and Weight Status among Children in the United States",10.3390/nu16132132,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",8,8,""
pub.1173563168,"Urban–Rural Disparities in Food Insecurity and Weight Status among Children in the United States",10.3390/nu16132132,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",10,10,""
pub.1173563168,"Urban–Rural Disparities in Food Insecurity and Weight Status among Children in the United States",10.3390/nu16132132,68ea7da1b68f81f17e35ef3a,"National Survey of Children's Health (NSCH)",7,0,""
pub.1173726436,"Factors and Perceptions Associated with Post-Pandemic Food Sourcing and Dietary Patterns among Urban Corner Store Customers in Baltimore, Maryland",10.3390/nu16142196,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1173910897,"Food insecurity and the risk of mortality among Hispanics with hypertension",10.1016/j.numecd.2024.07.009,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1173910897,"Food insecurity and the risk of mortality among Hispanics with hypertension",10.1016/j.numecd.2024.07.009,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",10,10,""
pub.1173960729,"Exploring the Evolutionary Characteristics of Food Security in China and the United States from a Multidimensional Perspective",10.3390/foods13142272,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",8,0,""
pub.1174030632,"Serving up FLAN. a food literacy and nutrition intervention to fend off food insecurity",10.1186/s40795-024-00909-y,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",9,2,""
pub.1174030632,"Serving up FLAN. a food literacy and nutrition intervention to fend off food insecurity",10.1186/s40795-024-00909-y,68ea7da0b68f81f17e35ef38,"National Health and Nutrition Examination Survey (NHANES)",8,2,""
pub.1174144796,"The Hunger Cliff and Impact on Customers at Local Markets: Evidence From Virginia Fresh Match",10.1016/j.jneb.2024.05.082,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
pub.1174146639,"Scoping Review of the Relationship Between Non-Food Social Safety Net Programs and Food Security",10.1016/j.jneb.2024.05.081,68751d343a311b28982701c9,"Household Food Security Survey Module (HFSSM)",10,10,""
